id,filing_id,seq,description,doc_name,doc_link,doc_type,size,update_ts
1191057,283894,2,EX-102,mbalt17aex102_0109-1545.xml,/Archives/edgar/data/1537805/000095013119000209/mbalt17aex102_0109-1545.xml,EX-102,165309999,"2021-05-26 01:19:30"
1191058,283894,3,EX-103,mbalt17aex103_0109-1535.xml,/Archives/edgar/data/1537805/000095013119000209/mbalt17aex103_0109-1535.xml,EX-103,15403,"2021-05-26 01:19:30"
1191059,283894,0,"Complete submission text file",0000950131-19-000209.txt,/Archives/edgar/data/1537805/000095013119000209/0000950131-19-000209.txt, ,165351571,"2021-05-26 01:19:30"
1192370,284076,1,NULL,primary_doc.html,/Archives/edgar/data/1537805/999999999516003838/xslEFFECTX01/primary_doc.xml,EFFECT,0,"2021-05-26 01:20:34"
1192372,284076,0,"Complete submission text file",9999999995-16-003838.txt,/Archives/edgar/data/1537805/999999999516003838/9999999995-16-003838.txt, ,2480,"2021-05-26 01:20:34"
1192656,284125,1,"FORM 10-D",d411965d10d.htm,/Archives/edgar/data/1538184/000119312512391860/d411965d10d.htm,10-D,14908,"2021-05-26 01:20:52"
1192660,284125,2,EX-99.1,d411965dex991.htm,/Archives/edgar/data/1538184/000119312512391860/d411965dex991.htm,EX-99.1,277507,"2021-05-26 01:20:52"
1192661,284125,0,"Complete submission text file",0001193125-12-391860.txt,/Archives/edgar/data/1538184/000119312512391860/0001193125-12-391860.txt, ,293447,"2021-05-26 01:20:52"
1193082,284240,1,NULL,filename1.pdf,/Archives/edgar/data/1477336/000000000015002057/filename1.pdf,LETTER,28398,"2021-05-26 01:21:32"
1193083,284240,0,"Complete submission text file",0000000000-15-002057.txt,/Archives/edgar/data/1477336/000000000015002057/0000000000-15-002057.txt, ,40699,"2021-05-26 01:21:32"
1193212,284276,1,10-D,aart2012-1_formx10xdxjanx2.htm,/Archives/edgar/data/1477336/000153894014000005/aart2012-1_formx10xdxjanx2.htm,10-D,48917,"2021-05-26 01:21:45"
1193213,284276,2,"SERVICER REPORT",aart2012-1_exx99xjanx2014.htm,/Archives/edgar/data/1477336/000153894014000005/aart2012-1_exx99xjanx2014.htm,EX-99,321125,"2021-05-26 01:21:45"
1193214,284276,0,"Complete submission text file",0001538940-14-000005.txt,/Archives/edgar/data/1477336/000153894014000005/0001538940-14-000005.txt, ,371609,"2021-05-26 01:21:45"
1193769,284415,1,"MERCEDES-BENZ FINANCIAL SERVICES FORM ABS-15G",mbartabs15g.htm,/Archives/edgar/data/1540252/000101996512000009/mbartabs15g.htm,ABS-15G,7962,"2021-05-26 01:22:35"
1193770,284415,0,"Complete submission text file",0001019965-12-000009.txt,/Archives/edgar/data/1540252/000101996512000009/0001019965-12-000009.txt, ,9002,"2021-05-26 01:22:35"
1193951,284454,1,NULL,a8-k.htm,/Archives/edgar/data/1540483/000089843213000305/a8-k.htm,8-K,32671,"2021-05-26 01:22:50"
1193952,284454,2,NULL,financials.htm,/Archives/edgar/data/1540483/000089843213000305/financials.htm,EX-99.1,374134,"2021-05-26 01:22:50"
1193953,284454,0,"Complete submission text file",0000898432-13-000305.txt,/Archives/edgar/data/1540483/000089843213000305/0000898432-13-000305.txt, ,407957,"2021-05-26 01:22:50"
1194673,284580,1,ABS-15G,formabs-15gxannualreport20.htm,/Archives/edgar/data/1540723/000154072316000004/formabs-15gxannualreport20.htm,ABS-15G,14550,"2021-05-26 01:23:38"
1194674,284580,0,"Complete submission text file",0001540723-16-000004.txt,/Archives/edgar/data/1540723/000154072316000004/0001540723-16-000004.txt, ,15655,"2021-05-26 01:23:38"
1194875,284618,1,"FORM 10-D",form10-d41717.htm,/Archives/edgar/data/1540723/000159214517000009/form10-d41717.htm,10-D,49509,"2021-05-26 01:23:52"
1194876,284618,2,"EXHIBIT 99.1",exhibit991-monthlyreportto.htm,/Archives/edgar/data/1540723/000159214517000009/exhibit991-monthlyreportto.htm,EX-99.1,370100,"2021-05-26 01:23:52"
1194877,284618,3,"EXHIBIT 99.2",exhibit992-monthlyreportto.htm,/Archives/edgar/data/1540723/000159214517000009/exhibit992-monthlyreportto.htm,EX-99.2,383559,"2021-05-26 01:23:52"
1194878,284618,4,"EXHIBIT 99.3",exhibit993-monthlyreportto.htm,/Archives/edgar/data/1540723/000159214517000009/exhibit993-monthlyreportto.htm,EX-99.3,382120,"2021-05-26 01:23:52"
1194879,284618,5,"EXHIBIT 99.4",exhibit994-monthlyreportto.htm,/Archives/edgar/data/1540723/000159214517000009/exhibit994-monthlyreportto.htm,EX-99.4,382373,"2021-05-26 01:23:52"
1194880,284618,0,"Complete submission text file",0001592145-17-000009.txt,/Archives/edgar/data/1540723/000159214517000009/0001592145-17-000009.txt, ,1570024,"2021-05-26 01:23:52"
1194966,284633,1,10-D,form10-d71618.htm,/Archives/edgar/data/1540723/000159214518000015/form10-d71618.htm,10-D,58663,"2021-05-26 01:23:54"
1194967,284633,2,"EXHIBIT 99.1",exhibit991-2014ii71618.htm,/Archives/edgar/data/1540723/000159214518000015/exhibit991-2014ii71618.htm,EX-99.1,365400,"2021-05-26 01:23:54"
1194968,284633,3,"EXHIBIT 99.2",exhibit992-2015i71618.htm,/Archives/edgar/data/1540723/000159214518000015/exhibit992-2015i71618.htm,EX-99.2,378863,"2021-05-26 01:23:54"
1194969,284633,4,"EXHIBIT 99.3",exhibit993-2015ii71618.htm,/Archives/edgar/data/1540723/000159214518000015/exhibit993-2015ii71618.htm,EX-99.3,377419,"2021-05-26 01:23:54"
1194970,284633,5,"EXHIBIT 99.4",exhibit994-2016i71618.htm,/Archives/edgar/data/1540723/000159214518000015/exhibit994-2016i71618.htm,EX-99.4,377675,"2021-05-26 01:23:54"
1194971,284633,0,"Complete submission text file",0001592145-18-000015.txt,/Archives/edgar/data/1540723/000159214518000015/0001592145-18-000015.txt, ,1560472,"2021-05-26 01:23:54"
1196412,285017,1,NULL,msc12c04_10d-201704.htm,/Archives/edgar/data/1541451/000105640417001944/msc12c04_10d-201704.htm,10-D,46577,"2021-05-26 01:26:10"
1196413,285017,2,NULL,msc12c04_ex991-201704.htm,/Archives/edgar/data/1541451/000105640417001944/msc12c04_ex991-201704.htm,EX-99.1,1037904,"2021-05-26 01:26:10"
1196414,285017,0,"Complete submission text file",0001056404-17-001944.txt,/Archives/edgar/data/1541451/000105640417001944/0001056404-17-001944.txt, ,1085558,"2021-05-26 01:26:10"
1197354,285191,1,"FREE WRITING PROSPECTUS",n1428_iopricing-x10.htm,/Archives/edgar/data/1541480/000153949718001943/n1428_iopricing-x10.htm,FWP,17484,"2021-05-26 01:27:12"
1197355,285191,0,"Complete submission text file",0001539497-18-001943.txt,/Archives/edgar/data/1541480/000153949718001943/0001539497-18-001943.txt, ,18845,"2021-05-26 01:27:12"
1199224,285528,1,"FORM ABS-15G",na32092777-abs15g.htm,/Archives/edgar/data/1542259/000091412115000104/na32092777-abs15g.htm,ABS-15G,12454,"2021-05-26 01:29:12"
1199225,285528,2,"DISCLOSURES TABLE",na32092777-ex99_1.htm,/Archives/edgar/data/1542259/000091412115000104/na32092777-ex99_1.htm,EX-99.1,931626,"2021-05-26 01:29:12"
1199226,285528,0,"Complete submission text file",0000914121-15-000104.txt,/Archives/edgar/data/1542259/000091412115000104/0000914121-15-000104.txt, ,945269,"2021-05-26 01:29:12"
1199382,285570,1,10-D,a13-22437_110d.htm,/Archives/edgar/data/1542771/000110465913077231/a13-22437_110d.htm,10-D,40626,"2021-05-26 01:29:27"
1199383,285570,2,EX-99.1,a13-22437_1ex99d1.htm,/Archives/edgar/data/1542771/000110465913077231/a13-22437_1ex99d1.htm,EX-99.1,189007,"2021-05-26 01:29:27"
1199384,285570,3,EX-99.2,a13-22437_1ex99d2.htm,/Archives/edgar/data/1542771/000110465913077231/a13-22437_1ex99d2.htm,EX-99.2,165636,"2021-05-26 01:29:27"
1199385,285570,4,EX-99.3,a13-22437_1ex99d3.htm,/Archives/edgar/data/1542771/000110465913077231/a13-22437_1ex99d3.htm,EX-99.3,237320,"2021-05-26 01:29:27"
1199386,285570,0,"Complete submission text file",0001104659-13-077231.txt,/Archives/edgar/data/1542771/000110465913077231/0001104659-13-077231.txt, ,633579,"2021-05-26 01:29:27"
1199863,285680,1,NULL,wcm12c06_10d-201704.htm,/Archives/edgar/data/1542830/000105640417002018/wcm12c06_10d-201704.htm,10-D,67032,"2021-05-26 01:30:07"
1199865,285680,2,NULL,wcm12c06_ex991-201704.htm,/Archives/edgar/data/1542830/000105640417002018/wcm12c06_ex991-201704.htm,EX-99.1,1481085,"2021-05-26 01:30:07"
1199866,285680,0,"Complete submission text file",0001056404-17-002018.txt,/Archives/edgar/data/1542830/000105640417002018/0001056404-17-002018.txt, ,1549186,"2021-05-26 01:30:07"
1200144,285736,1,"FREE WRITING PROSPECTUS",d308681dfwp.htm,/Archives/edgar/data/850779/000119312512110497/d308681dfwp.htm,FWP,3015828,"2021-05-26 01:30:25"
1200171,285736,0,"Complete submission text file",0001193125-12-110497.txt,/Archives/edgar/data/850779/000119312512110497/0001193125-12-110497.txt, ,16349046,"2021-05-26 01:30:25"
1202451,286207,1,10-D,a2012-1autotrust10xdx10x31.htm,/Archives/edgar/data/1543397/000154339715000009/a2012-1autotrust10xdx10x31.htm,10-D,53459,"2021-05-26 01:33:14"
1202452,286207,2,"EXHIBIT 99.1",a2012-1autotrust10xdexx99x.htm,/Archives/edgar/data/1543397/000154339715000009/a2012-1autotrust10xdexx99x.htm,EX-99.1,369608,"2021-05-26 01:33:14"
1202453,286207,0,"Complete submission text file",0001543397-15-000009.txt,/Archives/edgar/data/1543397/000154339715000009/0001543397-15-000009.txt, ,424263,"2021-05-26 01:33:14"
1205119,286746,1,NULL,smt12002_10ka-2012.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_10ka-2012.txt,10-K/A,83178,"2021-05-26 01:36:24"
1205120,286746,2,NULL,smt12002_31.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_31.txt,EX-31,2459,"2021-05-26 01:36:24"
1205123,286746,3,NULL,smt12002_33-1.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-1.txt,EX-33.1,7190,"2021-05-26 01:36:24"
1205124,286746,4,NULL,smt12002_33-2.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-2.txt,EX-33.2,12976,"2021-05-26 01:36:24"
1205129,286746,5,NULL,smt12002_33-3.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-3.txt,EX-33.3,3571,"2021-05-26 01:36:24"
1205130,286746,6,NULL,smt12002_33-4.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-4.txt,EX-33.4,5904,"2021-05-26 01:36:24"
1205133,286746,7,NULL,smt12002_33-5.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-5.txt,EX-33.5,48195,"2021-05-26 01:36:24"
1205134,286746,8,NULL,smt12002_33-6.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_33-6.txt,EX-33.6,9342,"2021-05-26 01:36:24"
1205137,286746,9,NULL,smt12002_34-1.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-1.txt,EX-34.1,4357,"2021-05-26 01:36:24"
1205138,286746,10,NULL,smt12002_34-2.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-2.txt,EX-34.2,4315,"2021-05-26 01:36:24"
1205141,286746,11,NULL,smt12002_34-3.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-3.txt,EX-34.3,4685,"2021-05-26 01:36:24"
1205142,286746,12,NULL,smt12002_34-4.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-4.txt,EX-34.4,3241,"2021-05-26 01:36:24"
1205145,286746,13,NULL,smt12002_34-5.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-5.txt,EX-34.5,4724,"2021-05-26 01:36:24"
1205146,286746,14,NULL,smt12002_34-6.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_34-6.txt,EX-34.6,6002,"2021-05-26 01:36:24"
1205149,286746,15,NULL,smt12002_35-1.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_35-1.txt,EX-35.1,1588,"2021-05-26 01:36:24"
1205150,286746,16,NULL,smt12002_35-2.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_35-2.txt,EX-35.2,1673,"2021-05-26 01:36:24"
1205153,286746,17,NULL,smt12002_35-3.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_35-3.txt,EX-35.3,1462,"2021-05-26 01:36:24"
1205154,286746,18,NULL,smt12002_35-4.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_35-4.txt,EX-35.4,2217,"2021-05-26 01:36:24"
1205157,286746,19,NULL,smt12002_35-5.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_35-5.txt,EX-35.5,2121,"2021-05-26 01:36:24"
1205158,286746,20,NULL,smt12002_99-1.txt,/Archives/edgar/data/1545416/000105640413001263/smt12002_99-1.txt,EX-99.1,6234,"2021-05-26 01:36:24"
1205161,286746,0,"Complete submission text file",0001056404-13-001263.txt,/Archives/edgar/data/1545416/000105640413001263/0001056404-13-001263.txt, ,216388,"2021-05-26 01:36:24"
1207063,287048,1,"FORM 10-D - JULY 2012",form10_07162012.htm,/Archives/edgar/data/1546666/000083407112000093/form10_07162012.htm,10-D,41882,"2021-05-26 01:38:11"
1207064,287048,2,"EXHIBIT 99.1",exhibit_99-1.htm,/Archives/edgar/data/1546666/000083407112000093/exhibit_99-1.htm,EX-99.1,206123,"2021-05-26 01:38:11"
1207066,287048,0,"Complete submission text file",0000834071-12-000093.txt,/Archives/edgar/data/1546666/000083407112000093/0000834071-12-000093.txt, ,259415,"2021-05-26 01:38:11"
1210546,287465,1,"FREE WRITING PROSPECTUS",n619_fwp-x9.htm,/Archives/edgar/data/1547361/000153949716002501/n619_fwp-x9.htm,FWP,10886,"2021-05-26 01:40:43"
1210548,287465,0,"Complete submission text file",0001539497-16-002501.txt,/Archives/edgar/data/1547361/000153949716002501/0001539497-16-002501.txt, ,12287,"2021-05-26 01:40:43"
1210712,287480,1,"FREE WRITING PROSPECTUS",n716_fwp-x5.htm,/Archives/edgar/data/1547361/000153949716003372/n716_fwp-x5.htm,FWP,26604,"2021-05-26 01:40:48"
1210713,287480,0,"Complete submission text file",0001539497-16-003372.txt,/Archives/edgar/data/1547361/000153949716003372/0001539497-16-003372.txt, ,28032,"2021-05-26 01:40:48"
1211555,287569,1,"FREE WRITING PROSPECTUS",n943_x13-fwp.htm,/Archives/edgar/data/1547361/000153949717001006/n943_x13-fwp.htm,FWP,27989,"2021-05-26 01:41:22"
1211556,287569,0,"Complete submission text file",0001539497-17-001006.txt,/Archives/edgar/data/1547361/000153949717001006/0001539497-17-001006.txt, ,29363,"2021-05-26 01:41:22"
1211883,287607,1,"FORM ABS-15G",n1209_x1-abs15g.htm,/Archives/edgar/data/1547361/000153949718000551/n1209_x1-abs15g.htm,ABS-15G,11134,"2021-05-26 01:41:36"
1211884,287607,2,"REPORT OF INDEPENDENT ACCOUNTANTS ON APPLYING AGREED-UPON PROCEDURES",exh_99-1.htm,/Archives/edgar/data/1547361/000153949718000551/exh_99-1.htm,EX-99.1,397256,"2021-05-26 01:41:36"
1211886,287607,0,"Complete submission text file",0001539497-18-000551.txt,/Archives/edgar/data/1547361/000153949718000551/0001539497-18-000551.txt, ,419506,"2021-05-26 01:41:36"
1212444,287670,1,"FREE WRITING PROSPECTUS",n1445_ts-x3.htm,/Archives/edgar/data/1547361/000153949718001952/n1445_ts-x3.htm,FWP,3786517,"2021-05-26 01:41:56"
1212478,287670,0,"Complete submission text file",0001539497-18-001952.txt,/Archives/edgar/data/1547361/000153949718001952/0001539497-18-001952.txt, ,17408168,"2021-05-26 01:41:57"
1212741,287704,1,"AMENDMENT TO PRELIMINARY PROSPECTUS",n1552_x7-424ha.htm,/Archives/edgar/data/1547361/000153949719000453/n1552_x7-424ha.htm,424H/A,16063,"2021-05-26 01:42:10"
1212744,287704,0,"Complete submission text file",0001539497-19-000453.txt,/Archives/edgar/data/1547361/000153949719000453/0001539497-19-000453.txt, ,17608,"2021-05-26 01:42:10"
1214301,287896,1,"10-D FORM",fcaot2012-b10xdform_june20.htm,/Archives/edgar/data/1547492/000154749212000011/fcaot2012-b10xdform_june20.htm,10-D,31879,"2021-05-26 01:43:18"
1214302,287896,2,"INVESTOR REPORT",fcaot2012-binvestorreporte.htm,/Archives/edgar/data/1547492/000154749212000011/fcaot2012-binvestorreporte.htm,EX-99,297988,"2021-05-26 01:43:18"
1214303,287896,0,"Complete submission text file",0001547492-12-000011.txt,/Archives/edgar/data/1547492/000154749212000011/0001547492-12-000011.txt, ,330812,"2021-05-26 01:43:18"
1214443,287945,1,10-D,fcaot2012-b10xdform_july20.htm,/Archives/edgar/data/1547492/000154749216000045/fcaot2012-b10xdform_july20.htm,10-D,33375,"2021-05-26 01:43:36"
1214448,287945,2,"EXHIBIT 99",fcaot2012-binvestorreporte.htm,/Archives/edgar/data/1547492/000154749216000045/fcaot2012-binvestorreporte.htm,EX-99,319730,"2021-05-26 01:43:36"
1214451,287945,0,"Complete submission text file",0001547492-16-000045.txt,/Archives/edgar/data/1547492/000154749216000045/0001547492-16-000045.txt, ,354129,"2021-05-26 01:43:36"
1214836,288044,1,NULL,gsm12gc7_10d-201210.txt,/Archives/edgar/data/1548266/000105640412000269/gsm12gc7_10d-201210.txt,10-D,6450,"2021-05-26 01:44:11"
1214839,288044,2,NULL,gsm12gc7_ex991-201210.txt,/Archives/edgar/data/1548266/000105640412000269/gsm12gc7_ex991-201210.txt,EX-99.1,89577,"2021-05-26 01:44:11"
1214840,288044,0,"Complete submission text file",0001056404-12-000269.txt,/Archives/edgar/data/1548266/000105640412000269/0001056404-12-000269.txt, ,96970,"2021-05-26 01:44:11"
1214843,288047,1,NULL,gsm12gc7_10d-201301.txt,/Archives/edgar/data/1548266/000105640413000022/gsm12gc7_10d-201301.txt,10-D,6450,"2021-05-26 01:44:11"
1214848,288047,2,NULL,gsm12gc7_ex991-201301.txt,/Archives/edgar/data/1548266/000105640413000022/gsm12gc7_ex991-201301.txt,EX-99.1,91819,"2021-05-26 01:44:11"
1214849,288047,0,"Complete submission text file",0001056404-13-000022.txt,/Archives/edgar/data/1548266/000105640413000022/0001056404-13-000022.txt, ,99211,"2021-05-26 01:44:11"
1218778,288563,1,NULL,wcm12c07_10d-201209.txt,/Archives/edgar/data/1550120/000105640412000247/wcm12c07_10d-201209.txt,10-D,6833,"2021-05-26 01:47:16"
1218779,288563,2,NULL,wcm12c07_ex991-201209.txt,/Archives/edgar/data/1550120/000105640412000247/wcm12c07_ex991-201209.txt,EX-99.1,75709,"2021-05-26 01:47:16"
1218780,288563,0,"Complete submission text file",0001056404-12-000247.txt,/Archives/edgar/data/1550120/000105640412000247/0001056404-12-000247.txt, ,83441,"2021-05-26 01:47:16"
1219860,288782,1,NULL,jpc12cix_10d-201812.htm,/Archives/edgar/data/1550221/000105640418009072/jpc12cix_10d-201812.htm,10-D,33741,"2021-05-26 01:48:35"
1219861,288782,2,NULL,jpc12cix_ex991-201812.htm,/Archives/edgar/data/1550221/000105640418009072/jpc12cix_ex991-201812.htm,EX-99.1,1643047,"2021-05-26 01:48:35"
1219862,288782,0,"Complete submission text file",0001056404-18-009072.txt,/Archives/edgar/data/1550221/000105640418009072/0001056404-18-009072.txt, ,1677932,"2021-05-26 01:48:35"
1220803,288964,1,NULL,s11141810d.htm,/Archives/edgar/data/1000275/000121465918007186/s11141810d.htm,10-D,27876,"2021-05-26 01:49:43"
1220806,288964,2,"EXHIBIT 99.1",ex99_1.htm,/Archives/edgar/data/1000275/000121465918007186/ex99_1.htm,EX-99.1,1841756,"2021-05-26 01:49:43"
1220812,288964,0,"Complete submission text file",0001214659-18-007186.txt,/Archives/edgar/data/1000275/000121465918007186/0001214659-18-007186.txt, ,1881183,"2021-05-26 01:49:43"
1221027,289019,1,"AART 2012-3 FORM 10-D",aart2012-3_formx10xdxdecem.htm,/Archives/edgar/data/1477336/000155046013000003/aart2012-3_formx10xdxdecem.htm,10-D,47932,"2021-05-26 01:50:01"
1221028,289019,2,"AART 2012-3 SERVICER REPORT",aart2012-3_exx99xdecemberx.htm,/Archives/edgar/data/1477336/000155046013000003/aart2012-3_exx99xdecemberx.htm,EX-99,318962,"2021-05-26 01:50:01"
1221029,289019,0,"Complete submission text file",0001550460-13-000003.txt,/Archives/edgar/data/1477336/000155046013000003/0001550460-13-000003.txt, ,368461,"2021-05-26 01:50:01"
1223123,289395,1,"FORM 10-D",d490024d10d.htm,/Archives/edgar/data/1551271/000119312513098744/d490024d10d.htm,10-D,20061,"2021-05-26 01:52:14"
1223124,289395,2,EX-99.1,d490024dex991.htm,/Archives/edgar/data/1551271/000119312513098744/d490024dex991.htm,EX-99.1,372083,"2021-05-26 01:52:14"
1223125,289395,0,"Complete submission text file",0001193125-13-098744.txt,/Archives/edgar/data/1551271/000119312513098744/0001193125-13-098744.txt, ,393127,"2021-05-26 01:52:14"
1224402,289711,1,10-D,c117575.htm,/Archives/edgar/data/1551423/000120864621000014/c117575.htm,10-D,23494,"2021-05-26 01:54:08"
1224403,289711,2,EX-99,ex99.htm,/Archives/edgar/data/1551423/000120864621000014/ex99.htm,EX-99,162900,"2021-05-26 01:54:08"
1224404,289711,0,"Complete submission text file",0001208646-21-000014.txt,/Archives/edgar/data/1551423/000120864621000014/0001208646-21-000014.txt, ,188977,"2021-05-26 01:54:08"
1225097,289890,1,FWP,c1084721.htm,/Archives/edgar/data/1551964/000120864613000267/c1084721.htm,FWP,19710,"2021-05-26 01:55:10"
1225098,289890,0,"Complete submission text file",0001208646-13-000267.txt,/Archives/edgar/data/1551964/000120864613000267/0001208646-13-000267.txt, ,21231,"2021-05-26 01:55:10"
1225615,290011,1,NULL,c112821_8k.htm,/Archives/edgar/data/1551423/000120864617000016/c112821_8k.htm,8-K,19146,"2021-05-26 01:55:53"
1225617,290011,2,EX-4,ex4_2.htm,/Archives/edgar/data/1551423/000120864617000016/ex4_2.htm,EX-4,13413,"2021-05-26 01:55:53"
1225618,290011,0,"Complete submission text file",0001208646-17-000016.txt,/Archives/edgar/data/1551423/000120864617000016/0001208646-17-000016.txt, ,35240,"2021-05-26 01:55:53"
1226447,290219,1,10-D,c110646.htm,/Archives/edgar/data/1551423/000120864614000191/c110646.htm,10-D,8757,"2021-05-26 01:57:07"
1226448,290219,2,EX-99,ex99.htm,/Archives/edgar/data/1551423/000120864614000191/ex99.htm,EX-99,330478,"2021-05-26 01:57:07"
1226449,290219,0,"Complete submission text file",0001208646-14-000191.txt,/Archives/edgar/data/1551423/000120864614000191/0001208646-14-000191.txt, ,341808,"2021-05-26 01:57:07"
1226670,290260,1,NULL,filename1.htm,/Archives/edgar/data/1551423/000120864615000087/filename1.htm,CORRESP,16089,"2021-05-26 01:57:22"
1226671,290260,0,"Complete submission text file",0001208646-15-000087.txt,/Archives/edgar/data/1551423/000120864615000087/0001208646-15-000087.txt, ,18312,"2021-05-26 01:57:22"
1228674,290725,1,"FREE WRITING PROSPECTUS",fwp.htm,/Archives/edgar/data/1532799/000153949712000292/fwp.htm,FWP,2296783,"2021-05-26 02:00:11"
1228675,290725,0,"Complete submission text file",0001539497-12-000292.txt,/Archives/edgar/data/1532799/000153949712000292/0001539497-12-000292.txt, ,2298422,"2021-05-26 02:00:11"
1230948,291203,1,"FREE WRITING PROSPECTUS",v318473_fwp.htm,/Archives/edgar/data/1553993/000114420412039495/v318473_fwp.htm,FWP,12146,"2021-05-26 02:03:01"
1230949,291203,0,"Complete submission text file",0001144204-12-039495.txt,/Archives/edgar/data/1553993/000114420412039495/0001144204-12-039495.txt, ,13788,"2021-05-26 02:03:01"
1232739,291502,1,NULL,ccc12cc2_10d-201502.htm,/Archives/edgar/data/1554776/000105640415000298/ccc12cc2_10d-201502.htm,10-D,16023,"2021-05-26 02:04:50"
1232743,291502,2,NULL,ccc12cc2_ex991-201502.htm,/Archives/edgar/data/1554776/000105640415000298/ccc12cc2_ex991-201502.htm,EX-99.1,1392022,"2021-05-26 02:04:50"
1232744,291502,0,"Complete submission text file",0001056404-15-000298.txt,/Archives/edgar/data/1554776/000105640415000298/0001056404-15-000298.txt, ,1409131,"2021-05-26 02:04:50"
1238043,292558,1,"FORM 10-D",d714145d10d.htm,/Archives/edgar/data/1556811/000119312514156419/d714145d10d.htm,10-D,19414,"2021-05-26 02:11:08"
1238046,292558,2,EX-99.1,d714145dex991.htm,/Archives/edgar/data/1556811/000119312514156419/d714145dex991.htm,EX-99.1,804256,"2021-05-26 02:11:08"
1238050,292558,0,"Complete submission text file",0001193125-14-156419.txt,/Archives/edgar/data/1556811/000119312514156419/0001193125-14-156419.txt, ,844107,"2021-05-26 02:11:08"
1238245,292585,1,10-D,d185983d10d.htm,/Archives/edgar/data/1556811/000119312516555923/d185983d10d.htm,10-D,23423,"2021-05-26 02:11:18"
1238246,292585,2,EX-99.1,d185983dex991.htm,/Archives/edgar/data/1556811/000119312516555923/d185983dex991.htm,EX-99.1,812964,"2021-05-26 02:11:18"
1238250,292585,0,"Complete submission text file",0001193125-16-555923.txt,/Archives/edgar/data/1556811/000119312516555923/0001193125-16-555923.txt, ,841411,"2021-05-26 02:11:18"
1238284,292591,1,"FORM 10-D",d278726d10d.htm,/Archives/edgar/data/1556811/000119312516750905/d278726d10d.htm,10-D,27230,"2021-05-26 02:11:20"
1238285,292591,2,EX-99.1,d278726dex991.htm,/Archives/edgar/data/1556811/000119312516750905/d278726dex991.htm,EX-99.1,827222,"2021-05-26 02:11:20"
1238287,292591,0,"Complete submission text file",0001193125-16-750905.txt,/Archives/edgar/data/1556811/000119312516750905/0001193125-16-750905.txt, ,859564,"2021-05-26 02:11:20"
1238948,292695,1,NULL,jpc12c08_10d-201409.txt,/Archives/edgar/data/1556965/000105640414001261/jpc12c08_10d-201409.txt,10-D,5925,"2021-05-26 02:11:57"
1238949,292695,2,NULL,jpc12c08_ex991-201409.txt,/Archives/edgar/data/1556965/000105640414001261/jpc12c08_ex991-201409.txt,EX-99.1,73930,"2021-05-26 02:11:57"
1238950,292695,0,"Complete submission text file",0001056404-14-001261.txt,/Archives/edgar/data/1556965/000105640414001261/0001056404-14-001261.txt, ,80984,"2021-05-26 02:11:57"
1239287,292781,1,NULL,jpc12c08_10k-2020.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_10k-2020.htm,10-K,54695,"2021-05-26 02:12:26"
1239288,292781,2,NULL,jpc12c08_31.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_31.htm,EX-31,8174,"2021-05-26 02:12:26"
1239289,292781,3,NULL,jpc12c08_33-1.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_33-1.htm,EX-33.1,968244,"2021-05-26 02:12:26"
1239290,292781,4,NULL,jpc12c08_33-2.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_33-2.htm,EX-33.2,79457,"2021-05-26 02:12:26"
1239291,292781,5,NULL,jpc12c08_33-3.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_33-3.htm,EX-33.3,429965,"2021-05-26 02:12:26"
1239292,292781,6,NULL,jpc12c08_33-4.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_33-4.htm,EX-33.4,1214065,"2021-05-26 02:12:26"
1239293,292781,7,NULL,jpc12c08_33-5.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_33-5.htm,EX-33.5,352372,"2021-05-26 02:12:26"
1239294,292781,8,NULL,jpc12c08_34-1.htm,/Archives/edgar/data/1556965/000105640421002876/jpc12c08_34-1.htm,EX-34.1,1072737,"2021-05-26 02:12:26"
