id,cik,filing,docs_link,filing_desc,effective,file_num,file_num_raw,filing_date,update_ts
170676,0001269518,424B5,/Archives/edgar/data/1269518/000095012905005743/0000950129-05-005743-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950129-05-005743 (33 Act)  Size: 767 KB            ",2005-05-26,333-123167,"333-123167
05859559         ",NULL,"2021-05-23 01:04:25"
291203,0001553993,FWP,/Archives/edgar/data/1553993/000114420412039495/0001144204-12-039495-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001144204-12-039495 (34 Act)  Size: 13 KB            ",2012-07-16,333-173202-05,"333-173202-05
12962643         ",NULL,"2021-05-23 02:02:49"
346103,0001713226,10-D,/Archives/edgar/data/1713226/000105640421004270/0001056404-21-004270-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-21-004270 (34 Act)  Size: 2 MB            ",2021-04-01,333-207340-03,"333-207340-03
21796429         ",NULL,"2021-05-23 02:17:48"
239833,0001373206,10-K,/Archives/edgar/data/1373206/000106823810000105/0001068238-10-000105-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001068238-10-000105 (34 Act)  Size: 236 KB            ",2010-03-26,001-33017,"001-33017
10707434         ",NULL,"2021-05-23 01:42:45"
321974,0001642435,FWP,/Archives/edgar/data/1642435/000110465915039852/0001104659-15-039852-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001104659-15-039852 (34 Act)  Size: 68 KB            ",2015-05-21,333-189385-06,"333-189385-06
15881637         ",NULL,"2021-05-23 02:11:18"
267476,0001421732,8-K,/Archives/edgar/data/1421732/000114420408004447/0001144204-08-004447-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001144204-08-004447 (34 Act)  Size: 5 MB            ",2008-01-28,333-139693-21,"333-139693-21
08555103         ",NULL,"2021-05-23 01:56:00"
263311,0001405332,10-D,/Archives/edgar/data/1405332/000119312517094691/0001193125-17-094691-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-17-094691 (34 Act)  Size: 99 KB            ",2017-03-24,333-144316,"333-144316
17711303         ",NULL,"2021-05-23 01:54:22"
31725,0000890175,S-3/A,/Archives/edgar/data/890175/0000950131-95-003619-index.html,"[Amend]
 Registration statement under Securities Act of 1933
Acc-no: 0000950131-95-003619 Size: 1 MB            ",1995-12-29,033-63575,"033-63575
95606258         ",NULL,"2021-05-23 00:16:08"
38925,0000894329,8-K,/Archives/edgar/data/894329/000140720018000009/0001407200-18-000009-index.htm,"Current report, items 6.05 and 8.01

Acc-no: 0001407200-18-000009 (34 Act)  Size: 279 KB            ",2018-01-16,000-23108,"000-23108
18527365         ",NULL,"2021-05-23 00:04:40"
350427,0001724177,10-D,/Archives/edgar/data/1724177/000105640420009364/0001056404-20-009364-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-20-009364 (34 Act)  Size: 2 MB            ",2020-08-28,333-207340-08,"333-207340-08
201147761         ",NULL,"2021-05-23 02:19:17"
206990,0001328727,424B5,/Archives/edgar/data/1328727/000095012905005819/0000950129-05-005819-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950129-05-005819 (33 Act)  Size: 776 KB            ",2005-05-27,333-123167-12,"333-123167-12
05865160         ",NULL,"2021-05-23 01:23:20"
257433,0001396037,424B5,/Archives/edgar/data/1396037/000088237707001311/0000882377-07-001311-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000882377-07-001311 (33 Act)  Size: 15 MB            ",2007-05-02,333-138237-13,"333-138237-13
07809327         ",NULL,"2021-05-23 01:50:58"
332449,0001668761,FWP,/Archives/edgar/data/1668761/000114420416087161/0001144204-16-087161-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001144204-16-087161 (34 Act)  Size: 14 KB            ",2016-03-10,333-207756-01,"333-207756-01
161497390         ",NULL,"2021-05-23 02:13:47"
107703,0001108348,8-K,/Archives/edgar/data/1108348/000083994706000092/0000839947-06-000092-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000839947-06-000092 (34 Act)  Size: 159 KB            ",2006-05-26,333-52984-03,"333-52984-03
06870279         ",NULL,"2021-05-23 00:39:32"
276565,0001502759,424B5,/Archives/edgar/data/1502759/000119312510226796/0001193125-10-226796-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0001193125-10-226796 (33 Act)  Size: 775 KB            ",2010-10-08,333-162211-15,"333-162211-15
101115920         ",NULL,"2021-05-23 01:58:50"
260791,0001400764,10-D,/Archives/edgar/data/1400764/000105640407003772/0001056404-07-003772-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-07-003772 (34 Act)  Size: 217 KB            ",2007-11-26,333-141613-05,"333-141613-05
071266804         ",NULL,"2021-05-23 01:52:33"
209575,0001331763,8-K,/Archives/edgar/data/1331763/000091412106003143/0000914121-06-003143-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000914121-06-003143 (34 Act)  Size: 5 MB            ",2006-10-10,333-121914-04,"333-121914-04
061138576         ",NULL,"2021-05-23 01:24:45"
127345,0001160763,6-K,/Archives/edgar/data/1160763/000090342304000379/0000903423-04-000379-index.htm,"Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0000903423-04-000379 Size: 182 KB            ",2004-03-22,333-14002,"333-14002
04682289         ",NULL,"2021-05-23 00:44:43"
321872,0001641623,10-D,/Archives/edgar/data/1641623/000114036120002658/0001140361-20-002658-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001140361-20-002658 (34 Act)  Size: 402 KB            ",2020-02-10,333-190926-13,"333-190926-13
20589789         ",NULL,"2021-05-23 02:11:06"
206204,0001327948,6-K,/Archives/edgar/data/1327948/000115697308000087/0001156973-08-000087-index.htm,"Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0001156973-08-000087 (34 Act)  Size: 48 KB            ",2008-01-23,000-51970,"000-51970
08543381         ",NULL,"2021-05-23 01:22:45"
309762,0001601705,10-D,/Archives/edgar/data/1601705/000105640420009185/0001056404-20-009185-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-20-009185 (34 Act)  Size: 1 MB            ",2020-08-26,333-193376-04,"333-193376-04
201137250         ",NULL,"2021-05-23 02:07:53"
176523,0001282125,8-K/A,/Archives/edgar/data/1282125/000105640404002261/0001056404-04-002261-index.htm,"[Amend]
 Current report, items 5 and 7

Acc-no: 0001056404-04-002261 Size: 56 KB            ",2004-07-19,333-106982-17,"333-106982-17
04919425         ",NULL,"2021-05-23 01:05:40"
114965,0001128900,10-K,/Archives/edgar/data/1128900/000105640402000394/0001056404-02-000394-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001056404-02-000394 Size: 11 KB            ",2002-03-26,333-51279-08,"333-51279-08
02585628         ",NULL,"2021-05-23 00:39:24"
200283,0001319055,8-K,/Archives/edgar/data/1319055/000105640405001892/0001056404-05-001892-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001056404-05-001892 (34 Act)  Size: 58 KB            ",2005-04-07,333-109614-08,"333-109614-08
05738313         ",NULL,"2021-05-23 01:19:06"
319110,0001632915,ABS-15G,/Archives/edgar/data/1632915/000119312516459156/0001193125-16-459156-index.htm,"Asset-backed securitizer report pursuant to Section 15G, item 1.02

Acc-no: 0001193125-16-459156 (DF Act)  Size: 12 KB            ",2016-02-11,025-01812,"025-01812
161409618         ",NULL,"2021-05-23 02:10:21"
162768,0001258361,FWP,/Archives/edgar/data/1258361/000153949716003794/0001539497-16-003794-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001539497-16-003794 Size: 1 MB            ",2016-10-26,NULL,,NULL,"2021-05-23 01:00:28"
123230,0001141439,8-K,/Archives/edgar/data/1141439/000107178703000645/0001071787-03-000645-index.htm,"Current report, item 7

Acc-no: 0001071787-03-000645 Size: 18 KB            ",2003-06-04,333-56234-05,"333-56234-05
03731323         ",NULL,"2021-05-23 00:42:36"
63311,0001003509,SF-3/A,/Archives/edgar/data/1003509/000119312515377147/0001193125-15-377147-index.htm,"[Amend]
 
[Cover]
Acc-no: 0001193125-15-377147 (33 Act)  Size: 3 MB            ",2015-11-13,333-205964,"333-205964
151229774         ",NULL,"2021-05-23 00:16:21"
362668,0001774962,ABS-EE,/Archives/edgar/data/1774962/000105640420009034/0001056404-20-009034-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0001056404-20-009034 (34 Act)  Size: 875 KB            ",2020-08-26,333-228375-01,"333-228375-01
201135347         ",NULL,"2021-05-23 02:23:27"
215019,0001340392,8-K,/Archives/edgar/data/1340392/000107178705001315/0001071787-05-001315-index.htm,"Current report, item 9.01

Acc-no: 0001071787-05-001315 (34 Act)  Size: 29 KB            ",2005-12-01,333-125963-12,"333-125963-12
051237680         ",NULL,"2021-05-23 01:28:56"
152091,0001221357,8-K,/Archives/edgar/data/1221357/000105117003000651/0001051170-03-000651-index.htm,"Current report, items 5 and 7

Acc-no: 0001051170-03-000651 Size: 23 KB            ",2003-11-03,333-100669-06,"333-100669-06
03972264         ",NULL,"2021-05-23 00:54:46"
105401,0001102620,8-K,/Archives/edgar/data/1102620/000114177605000065/0001141776-05-000065-index.htm,"Current report, item 8.01

Acc-no: 0001141776-05-000065 (34 Act)  Size: 28 KB            ",2005-08-01,333-109143,"333-109143
05986616         ",NULL,"2021-05-23 00:34:20"
179574,0001283457,10-K,/Archives/edgar/data/1283457/000128269505000336/0001282695-05-000336-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001282695-05-000336 (34 Act)  Size: 14 KB            ",2005-03-30,001-32086,"001-32086
05713293         ",NULL,"2021-05-23 01:06:24"
104214,0001099494,8-K/A,/Archives/edgar/data/1099494/0000914121-00-000062-index.html,"[Amend]
 Current report, items 5 and 7

Acc-no: 0000914121-00-000062 Size: 861 KB            ",2000-01-13,333-65481-29,"333-65481-29
506705         ",NULL,"2021-05-23 00:33:28"
31840,0000890175,8-K,/Archives/edgar/data/890175/0000950131-96-004651-index.html,"Current report, items 5 and 7

Acc-no: 0000950131-96-004651 Size: 28 KB            ",1996-09-20,001-08916,"001-08916
96632860         ",NULL,"2021-05-23 00:15:40"
95746,0001082514,10-K,/Archives/edgar/data/1082514/000091412104000511/0000914121-04-000511-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0000914121-04-000511 Size: 26 KB            ",2004-03-30,333-67267-01,"333-67267-01
04700928         ",NULL,"2021-05-23 00:30:20"
237715,0001369736,FWP,/Archives/edgar/data/1369736/000095013606006229/0000950136-06-006229-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000950136-06-006229 (34 Act)  Size: 534 KB            ",2006-08-01,333-131591-17,"333-131591-17
06995331         ",NULL,"2021-05-23 01:41:38"
104052,0001099391,8-K,/Archives/edgar/data/1099391/000109939105000098/0001099391-05-000098-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001099391-05-000098 (34 Act)  Size: 759 KB            ",2005-11-10,333-104662,"333-104662
051192380         ",NULL,"2021-05-23 00:33:39"
997,0000020947,EFFECT,/Archives/edgar/data/20947/999999999506002112/9999999995-06-002112-index.htm,"Notice of Effectiveness
Acc-no: 9999999995-06-002112 (33 Act)  Size: 2 KB            ","2006-10-31 16:30:00",333-138101,"333-138101
061177024         ",NULL,"2021-05-23 00:00:44"
115433,0001129068,ABS-EE,/Archives/edgar/data/1129068/000095013120004610/0000950131-20-004610-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0000950131-20-004610 (34 Act)  Size: 116 MB            ",2020-11-19,333-208544,"333-208544
201329072         ",NULL,"2021-05-23 00:39:38"
30063,0000882590,8-K,/Archives/edgar/data/882590/000095013100005820/0000950131-00-005820-index.htm,"Current report, items 5 and 7

Acc-no: 0000950131-00-005820 Size: 16 KB            ",2000-10-23,033-50291,"033-50291
744128         ",NULL,"2021-05-23 00:03:29"
120750,0001137526,8-K,/Archives/edgar/data/1137526/000105640402001138/0001056404-02-001138-index.htm,"Current report, items 5 and 7

Acc-no: 0001056404-02-001138 Size: 73 KB            ",2002-09-09,333-56240-01,"333-56240-01
02759293         ",NULL,"2021-05-23 00:41:48"
319254,0001633241,8-K,/Archives/edgar/data/1633241/000119312515057651/0001193125-15-057651-index.htm,"Current report, items 1.01, 8.01, and 9.01

Acc-no: 0001193125-15-057651 (34 Act)  Size: 302 KB            ",2015-02-23,333-189212-07,"333-189212-07
15638777         ",NULL,"2021-05-23 02:10:32"
180876,0001284831,8-K/A,/Archives/edgar/data/1284831/000105640405001069/0001056404-05-001069-index.htm,"[Amend]
 Current report, items 8.01 and 9.01

Acc-no: 0001056404-05-001069 (34 Act)  Size: 40 KB            ",2005-02-08,333-91334-23,"333-91334-23
05582188         ",NULL,"2021-05-23 01:06:56"
50304,0000928597,8-K,/Archives/edgar/data/928597/0000928597-99-000008-index.html,"Current report, items 5 and 7

Acc-no: 0000928597-99-000008 Size: 117 KB            ",1999-03-15,000-26172,"000-26172
99565328         ",NULL,"2021-05-23 00:07:58"
108961,0001110475,8-K,/Archives/edgar/data/1110475/000103837200000049/0001038372-00-000049-index.htm,"Current report, item 5

Acc-no: 0001038372-00-000049 Size: 37 KB            ",2000-10-30,333-92245-01,"333-92245-01
748887         ",NULL,"2021-05-23 00:35:16"
72402,0001013611,CORRESP,/Archives/edgar/data/1013611/000153949715001791/0001539497-15-001791-index.htm,"[Cover]
Correspondence
Acc-no: 0001539497-15-001791 Size: 18 KB            ",2015-10-30,NULL,,NULL,"2021-05-23 00:21:27"
60449,0001002761,10-D,/Archives/edgar/data/1002761/000119312507152280/0001193125-07-152280-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-07-152280 (34 Act)  Size: 382 KB            ",2007-07-10,001-13329,"001-13329
07971060         ",NULL,"2021-05-23 00:22:02"
230076,0001358263,FWP,/Archives/edgar/data/1358263/000090514806003212/0000905148-06-003212-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000905148-06-003212 (34 Act)  Size: 253 KB            ",2006-04-11,333-132042-03,"333-132042-03
06752886         ",NULL,"2021-05-23 01:37:28"
261731,0001402754,10-D,/Archives/edgar/data/1402754/000107178707001509/0001071787-07-001509-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001071787-07-001509 (34 Act)  Size: 171 KB            ",2007-08-30,333-140962-10,"333-140962-10
071091590         ",NULL,"2021-05-23 01:53:01"
38111,0000894329,8-K,/Archives/edgar/data/894329/000095013701502391/0000950137-01-502391-index.htm,"Current report, items 5 and 7

Acc-no: 0000950137-01-502391 Size: 536 KB            ",2001-07-18,000-23108,"000-23108
1683708         ",NULL,"2021-05-23 00:15:06"
15677,0000819975,8-K,/Archives/edgar/data/819975/000102140803003076/0001021408-03-003076-index.htm,"Current report, items 5 and 7

Acc-no: 0001021408-03-003076 Size: 235 KB            ",2003-02-18,033-35084,"033-35084
03570842         ",NULL,"2021-05-23 00:04:44"
168705,0001267752,8-K,/Archives/edgar/data/1267752/000090514804004235/0000905148-04-004235-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000905148-04-004235 Size: 9 KB            ",2004-09-29,001-31878,"001-31878
041052987         ",NULL,"2021-05-23 01:01:24"
322965,0001644943,10-K,/Archives/edgar/data/1644943/000105640418001550/0001056404-18-001550-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001056404-18-001550 (34 Act)  Size: 4 MB            ",2018-03-20,333-190246-15,"333-190246-15
18701317         ",NULL,"2021-05-23 02:11:32"
85028,0001047607,8-K,/Archives/edgar/data/1047607/000089322002000783/0000893220-02-000783-index.htm,"Current report, item 7

Acc-no: 0000893220-02-000783 Size: 35 KB            ",2002-06-17,333-38575,"333-38575
02680231         ",NULL,"2021-05-23 00:25:10"
288047,0001548266,10-D,/Archives/edgar/data/1548266/000105640413000022/0001056404-13-000022-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-13-000022 (34 Act)  Size: 99 KB            ",2013-01-25,333-171508-03,"333-171508-03
13547259         ",NULL,"2021-05-23 02:02:16"
97205,0001083199,ABS-EE,/Archives/edgar/data/1083199/000114420418002758/0001144204-18-002758-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0001144204-18-002758 (34 Act)  Size: 95 MB            ",2018-01-19,333-207756,"333-207756
18535791         ",NULL,"2021-05-23 00:32:49"
264227,0001407200,8-K,/Archives/edgar/data/1407200/000119312512196541/0001193125-12-196541-index.htm,"Current report, items 1.01, 8.01, and 9.01

Acc-no: 0001193125-12-196541 (34 Act)  Size: 36 KB            ",2012-04-30,333-141703-02,"333-141703-02
12796157         ",NULL,"2021-05-23 01:55:46"
83081,0001041456,8-K,/Archives/edgar/data/1041456/000113700401500005/0001137004-01-500005-index.htm,"Current report, item 2

Acc-no: 0001137004-01-500005 Size: 8 KB            ",2001-06-25,333-21707-01,"333-21707-01
1666296         ",NULL,"2021-05-23 00:24:05"
274543,0001491707,10-D,/Archives/edgar/data/1491707/000095012310094798/0000950123-10-094798-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0000950123-10-094798 (34 Act)  Size: 164 KB            ",2010-10-21,333-150095-08,"333-150095-08
101134424         ",NULL,"2021-05-23 01:58:29"
